COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
29|M|AM  |Anterior_2014|88301
29|M|B   |2014         |5804
29|M|B   |2015         |5059
29|M|B   |2016         |7179
29|M|B   |2017         |5591
29|M|B   |2018         |7951
29|M|B   |2019         |8457
29|M|B   |2020         |7130
29|M|B   |2021         |9703
29|M|B   |2022         |9772
29|M|B   |2023         |10421
29|M|B   |2024         |10230
29|M|B   |2025         |9661
29|M|B   |2026         |500
29|M|B   |Anterior_2014|246817
29|M|B+E |2014         |3
29|M|B+E |2015         |3
29|M|B+E |2016         |15
29|M|B+E |2017         |27
29|M|B+E |2018         |26
29|M|B+E |2019         |27
29|M|B+E |2020         |20
29|M|B+E |2021         |31
29|M|B+E |2022         |42
29|M|B+E |2023         |431
29|M|B+E |2024         |149
29|M|B+E |2025         |196
29|M|B+E |2026         |15
29|M|B+E |Anterior_2014|4209
29|M|C   |Anterior_2014|9
29|M|C+E |Anterior_2014|4
29|M|C1  |2017         |1
29|M|C1  |2021         |2
29|M|C1  |2023         |116
29|M|C1  |2024         |29
29|M|C1  |2025         |22
29|M|C1  |2026         |1
29|M|C1  |Anterior_2014|179
29|M|C1+E|2018         |1
29|M|C1+E|2020         |1
29|M|C1+E|2021         |1
29|M|C1+E|2023         |1
29|M|C1+E|2024         |1
29|M|C1+E|2025         |4
29|M|C1+E|2026         |1
29|M|C1+E|Anterior_2014|193
29|M|D+E |Anterior_2014|1
29|M|D1  |2023         |2
29|M|D1  |2024         |2
29|M|D1  |2025         |1
29|M|D1+E|2023         |2
29|M|D1+E|Anterior_2014|4
29|V|A   |2014         |14
29|V|A   |2015         |13
29|V|A   |2016         |27
29|V|A   |2017         |33
29|V|A   |2018         |65
29|V|A   |2019         |64
29|V|A   |2020         |74
29|V|A   |2021         |109
29|V|A   |2022         |132
29|V|A   |2023         |182
29|V|A   |2024         |200
29|V|A   |2025         |200
29|V|A   |2026         |14
29|V|A   |Anterior_2014|5499
29|V|A1  |2014         |124
29|V|A1  |2015         |122
29|V|A1  |2016         |198
29|V|A1  |2017         |143
29|V|A1  |2018         |236
29|V|A1  |2019         |268
29|V|A1  |2020         |226
29|V|A1  |2021         |393
29|V|A1  |2022         |411
29|V|A1  |2023         |504
29|V|A1  |2024         |540
29|V|A1  |2025         |573
29|V|A1  |2026         |31
29|V|A1  |Anterior_2014|10318
29|V|A2  |2014         |22
29|V|A2  |2015         |23
29|V|A2  |2016         |35
29|V|A2  |2017         |50
29|V|A2  |2018         |60
29|V|A2  |2019         |82
29|V|A2  |2020         |85
29|V|A2  |2021         |115
29|V|A2  |2022         |154
29|V|A2  |2023         |176
29|V|A2  |2024         |242
29|V|A2  |2025         |247
29|V|A2  |2026         |13
29|V|A2  |Anterior_2014|5807
29|V|AM  |2014         |875
29|V|AM  |2015         |892
29|V|AM  |2016         |1205
29|V|AM  |2017         |894
29|V|AM  |2018         |1109
29|V|AM  |2019         |1040
29|V|AM  |2020         |933
29|V|AM  |2021         |1476
29|V|AM  |2022         |1342
29|V|AM  |2023         |1908
29|V|AM  |2024         |1768
29|V|AM  |2025         |1852
29|V|AM  |2026         |83
29|V|AM  |Anterior_2014|216871
29|V|B   |2014         |5223
29|V|B   |2015         |4931
29|V|B   |2016         |6739
29|V|B   |2017         |5116
29|V|B   |2018         |7558
29|V|B   |2019         |7977
29|V|B   |2020         |6871
29|V|B   |2021         |9811
29|V|B   |2022         |10515
29|V|B   |2023         |11854
29|V|B   |2024         |13092
29|V|B   |2025         |12762
29|V|B   |2026         |756
29|V|B   |Anterior_2014|202895
29|V|B+E |2014         |4
29|V|B+E |2015         |15
29|V|B+E |2016         |16
29|V|B+E |2017         |27
29|V|B+E |2018         |31
29|V|B+E |2019         |34
29|V|B+E |2020         |37
29|V|B+E |2021         |57
29|V|B+E |2022         |63
29|V|B+E |2023         |614
29|V|B+E |2024         |233
29|V|B+E |2025         |262
29|V|B+E |2026         |18
29|V|B+E |Anterior_2014|5587
29|V|C   |2016         |1
29|V|C   |2019         |1
29|V|C   |2021         |2
29|V|C   |2022         |2
29|V|C   |2023         |6
29|V|C   |2024         |2
29|V|C   |Anterior_2014|160
29|V|C+E |2014         |1
29|V|C+E |2021         |1
29|V|C+E |2022         |1
29|V|C+E |2023         |2
29|V|C+E |2024         |1
29|V|C+E |2025         |2
29|V|C+E |Anterior_2014|54
29|V|C1  |2020         |1
29|V|C1  |2021         |2
29|V|C1  |2022         |3
29|V|C1  |2023         |178
29|V|C1  |2024         |46
29|V|C1  |2025         |37
29|V|C1  |2026         |6
29|V|C1  |Anterior_2014|497
29|V|C1+E|2021         |1
29|V|C1+E|2022         |1
29|V|C1+E|2023         |9
29|V|C1+E|2024         |2
29|V|C1+E|2025         |8
29|V|C1+E|Anterior_2014|333
29|V|D   |2024         |1
29|V|D   |2025         |2
29|V|D   |Anterior_2014|14
29|V|D+E |Anterior_2014|6
29|V|D1  |2018         |1
29|V|D1  |2022         |1
29|V|D1  |2023         |1
29|V|D1  |2024         |2
29|V|D1  |2025         |1
29|V|D1  |Anterior_2014|27
29|V|D1+E|2023         |2
29|V|D1+E|2024         |1
29|V|D1+E|2025         |1
29|V|D1+E|Anterior_2014|16
29|V|LVA |2017         |1
29|V|LVA |2022         |1
29|V|LVA |2024         |1
29|V|LVA |Anterior_2014|5
30|M|A   |2014         |5
30|M|A   |2015         |2
30|M|A   |2016         |2
30|M|A   |2017         |3
30|M|A   |2018         |8
30|M|A   |2019         |6
30|M|A   |2020         |8
30|M|A   |2021         |11
30|M|A   |2022         |15
30|M|A   |2023         |12
30|M|A   |2024         |29
30|M|A   |2025         |44
30|M|A   |2026         |6
30|M|A   |Anterior_2014|394
30|M|A1  |2014         |12
30|M|A1  |2015         |16
30|M|A1  |2016         |24
30|M|A1  |2017         |24
30|M|A1  |2018         |28
30|M|A1  |2019         |40
30|M|A1  |2020         |24
30|M|A1  |2021         |66
30|M|A1  |2022         |60
30|M|A1  |2023         |65
30|M|A1  |2024         |69
30|M|A1  |2025         |102
30|M|A1  |2026         |9
30|M|A1  |Anterior_2014|1234
30|M|A2  |2014         |2
30|M|A2  |2015         |6
30|M|A2  |2016         |8
30|M|A2  |2017         |9
30|M|A2  |2018         |13
30|M|A2  |2019         |7
30|M|A2  |2020         |10
30|M|A2  |2021         |23
30|M|A2  |2022         |19
30|M|A2  |2023         |13
30|M|A2  |2024         |23
30|M|A2  |2025         |49
30|M|A2  |2026         |6
30|M|A2  |Anterior_2014|421
30|M|AM  |2014         |190
30|M|AM  |2015         |187
30|M|AM  |2016         |236
30|M|AM  |2017         |205
30|M|AM  |2018         |263
30|M|AM  |2019         |255
30|M|AM  |2020         |288
30|M|AM  |2021         |365
30|M|AM  |2022         |293
30|M|AM  |2023         |518
30|M|AM  |2024         |402
30|M|AM  |2025         |392
30|M|AM  |2026         |16
30|M|AM  |Anterior_2014|84894
30|M|B   |2014         |5436
30|M|B   |2015         |5448
30|M|B   |2016         |7100
30|M|B   |2017         |5403
30|M|B   |2018         |8257
30|M|B   |2019         |7918
30|M|B   |2020         |6690
30|M|B   |2021         |9315
30|M|B   |2022         |8313
30|M|B   |2023         |8285
30|M|B   |2024         |8157
30|M|B   |2025         |8826
30|M|B   |2026         |424
30|M|B   |Anterior_2014|226925
30|M|B+E |2014         |3
30|M|B+E |2015         |8
30|M|B+E |2016         |6
30|M|B+E |2017         |12
30|M|B+E |2018         |18
30|M|B+E |2019         |16
30|M|B+E |2020         |6
30|M|B+E |2021         |14
30|M|B+E |2022         |18
30|M|B+E |2023         |223
30|M|B+E |2024         |98
30|M|B+E |2025         |74
30|M|B+E |2026         |4
30|M|B+E |Anterior_2014|2088
30|M|C   |2016         |1
30|M|C   |Anterior_2014|5
30|M|C+E |2025         |2
30|M|C+E |Anterior_2014|2
30|M|C1  |2023         |76
30|M|C1  |2024         |15
30|M|C1  |2025         |25
30|M|C1  |2026         |2
30|M|C1  |Anterior_2014|105
30|M|C1+E|2023         |23
30|M|C1+E|2024         |5
30|M|C1+E|2025         |14
30|M|C1+E|2026         |1
30|M|C1+E|Anterior_2014|137
30|M|D1  |2024         |1
30|M|D1  |2025         |2
30|M|D1  |Anterior_2014|1
30|M|LVA |2023         |1
30|V|A   |2014         |9
30|V|A   |2015         |9
30|V|A   |2016         |10
30|V|A   |2017         |8
30|V|A   |2018         |14
30|V|A   |2019         |32
30|V|A   |2020         |26
30|V|A   |2021         |49
30|V|A   |2022         |40
30|V|A   |2023         |71
30|V|A   |2024         |75
30|V|A   |2025         |140
30|V|A   |2026         |9
30|V|A   |Anterior_2014|8639
30|V|A1  |2014         |107
30|V|A1  |2015         |152
30|V|A1  |2016         |160
30|V|A1  |2017         |152
30|V|A1  |2018         |182
30|V|A1  |2019         |185
30|V|A1  |2020         |200
30|V|A1  |2021         |288
30|V|A1  |2022         |242
30|V|A1  |2023         |322
30|V|A1  |2024         |315
30|V|A1  |2025         |382
30|V|A1  |2026         |17
30|V|A1  |Anterior_2014|13505
30|V|A2  |2014         |8
30|V|A2  |2015         |7
30|V|A2  |2016         |13
30|V|A2  |2017         |21
30|V|A2  |2018         |28
30|V|A2  |2019         |33
30|V|A2  |2020         |36
30|V|A2  |2021         |57
30|V|A2  |2022         |39
30|V|A2  |2023         |89
30|V|A2  |2024         |89
30|V|A2  |2025         |163
30|V|A2  |2026         |17
30|V|A2  |Anterior_2014|8602
30|V|AM  |2014         |907
30|V|AM  |2015         |940
30|V|AM  |2016         |982
30|V|AM  |2017         |1027
30|V|AM  |2018         |1086
30|V|AM  |2019         |1057
30|V|AM  |2020         |1240
30|V|AM  |2021         |1330
30|V|AM  |2022         |1174
30|V|AM  |2023         |1519
30|V|AM  |2024         |1533
30|V|AM  |2025         |1667
30|V|AM  |2026         |66
30|V|AM  |Anterior_2014|226638
30|V|B   |2014         |5608
30|V|B   |2015         |5580
30|V|B   |2016         |6931
30|V|B   |2017         |5446
30|V|B   |2018         |8056
30|V|B   |2019         |6915
30|V|B   |2020         |6201
30|V|B   |2021         |9944
30|V|B   |2022         |9160
30|V|B   |2023         |9644
30|V|B   |2024         |11202
30|V|B   |2025         |12255
30|V|B   |2026         |598
30|V|B   |Anterior_2014|158363
30|V|B+E |2014         |3
30|V|B+E |2015         |11
30|V|B+E |2016         |14
30|V|B+E |2017         |21
30|V|B+E |2018         |39
30|V|B+E |2019         |28
30|V|B+E |2020         |22
30|V|B+E |2021         |60
30|V|B+E |2022         |60
30|V|B+E |2023         |320
30|V|B+E |2024         |198
30|V|B+E |2025         |155
30|V|B+E |2026         |33
30|V|B+E |Anterior_2014|4146
30|V|C   |2014         |1
30|V|C   |2015         |1
30|V|C   |2019         |4
30|V|C   |2020         |2
30|V|C   |2021         |4
30|V|C   |2022         |2
30|V|C   |2023         |4
30|V|C   |2024         |7
30|V|C   |2025         |9
30|V|C   |Anterior_2014|197
30|V|C+E |2016         |1
30|V|C+E |2018         |2
30|V|C+E |2020         |1
30|V|C+E |2021         |5
30|V|C+E |2023         |7
30|V|C+E |2024         |7
30|V|C+E |2025         |6
30|V|C+E |2026         |2
30|V|C+E |Anterior_2014|88
30|V|C1  |2014         |3
30|V|C1  |2016         |2
30|V|C1  |2019         |2
30|V|C1  |2020         |5
30|V|C1  |2021         |3
30|V|C1  |2022         |5
30|V|C1  |2023         |82
30|V|C1  |2024         |35
30|V|C1  |2025         |37
30|V|C1  |2026         |6
30|V|C1  |Anterior_2014|374
30|V|C1+E|2017         |2
30|V|C1+E|2018         |1
30|V|C1+E|2019         |1
30|V|C1+E|2021         |3
30|V|C1+E|2022         |2
30|V|C1+E|2023         |42
30|V|C1+E|2024         |7
30|V|C1+E|2025         |19
30|V|C1+E|2026         |1
30|V|C1+E|Anterior_2014|237
30|V|D   |2018         |1
30|V|D   |2019         |1
30|V|D   |2023         |3
30|V|D   |2024         |5
30|V|D   |2025         |4
30|V|D   |Anterior_2014|22
30|V|D+E |2023         |1
30|V|D+E |2024         |1
30|V|D+E |2025         |3
30|V|D+E |Anterior_2014|10
30|V|D1  |2019         |2
30|V|D1  |2021         |1
30|V|D1  |2023         |1
30|V|D1  |2024         |3
30|V|D1  |2025         |4
30|V|D1  |Anterior_2014|18
30|V|D1+E|2016         |1
30|V|D1+E|2019         |1
30|V|D1+E|2020         |1
30|V|D1+E|2021         |1
30|V|D1+E|2022         |1
30|V|D1+E|2023         |4
30|V|D1+E|2025         |1
30|V|D1+E|Anterior_2014|16
30|V|LVA |2021         |1
30|V|LVA |2025         |1
30|V|LVA |Anterior_2014|5
31|M|A   |2016         |3
31|M|A   |2017         |4
31|M|A   |2018         |4
31|M|A   |2019         |11
31|M|A   |2020         |15
31|M|A   |2021         |18
31|M|A   |2022         |16
31|M|A   |2023         |22
31|M|A   |2024         |16
31|M|A   |2025         |31
31|M|A   |2026         |1
31|M|A   |Anterior_2014|171
31|M|A1  |2014         |9
31|M|A1  |2015         |7
31|M|A1  |2016         |12
31|M|A1  |2017         |8
31|M|A1  |2018         |15
31|M|A1  |2019         |15
31|M|A1  |2020         |28
31|M|A1  |2021         |29
31|M|A1  |2022         |22
31|M|A1  |2023         |27
31|M|A1  |2024         |21
31|M|A1  |2025         |35
31|M|A1  |2026         |3
31|M|A1  |Anterior_2014|495
31|M|A2  |2014         |2
31|M|A2  |2015         |2
31|M|A2  |2016         |1
31|M|A2  |2017         |1
31|M|A2  |2018         |10
31|M|A2  |2019         |12
31|M|A2  |2020         |14
31|M|A2  |2021         |18
31|M|A2  |2022         |16
31|M|A2  |2023         |17
31|M|A2  |2024         |20
31|M|A2  |2025         |34
31|M|A2  |Anterior_2014|201
31|M|AM  |2014         |62
31|M|AM  |2015         |41
31|M|AM  |2016         |61
31|M|AM  |2017         |33
31|M|AM  |2018         |78
31|M|AM  |2019         |73
31|M|AM  |2020         |96
31|M|AM  |2021         |107
31|M|AM  |2022         |75
31|M|AM  |2023         |80
31|M|AM  |2024         |99
31|M|AM  |2025         |79
31|M|AM  |2026         |7
31|M|AM  |Anterior_2014|17400
31|M|B   |2014         |2418
31|M|B   |2015         |2186
31|M|B   |2016         |2629
31|M|B   |2017         |2105
31|M|B   |2018         |3286
31|M|B   |2019         |3779
31|M|B   |2020         |3206
31|M|B   |2021         |4045
31|M|B   |2022         |3179
31|M|B   |2023         |3271
31|M|B   |2024         |2927
31|M|B   |2025         |3178
31|M|B   |2026         |169
31|M|B   |Anterior_2014|119132
31|M|B+E |2016         |3
31|M|B+E |2017         |8
31|M|B+E |2018         |8
31|M|B+E |2019         |5
31|M|B+E |2020         |6
31|M|B+E |2021         |9
31|M|B+E |2022         |14
31|M|B+E |2023         |27
31|M|B+E |2024         |14
31|M|B+E |2025         |10
31|M|B+E |Anterior_2014|147
31|M|C   |2025         |1
31|M|C   |Anterior_2014|2
31|M|C+E |2025         |1
31|M|C1  |2025         |1
31|M|C1  |2026         |1
31|M|C1  |Anterior_2014|9
31|M|C1+E|Anterior_2014|2
31|M|D1  |2019         |1
31|M|D1  |Anterior_2014|1
31|M|D1+E|2026         |1
31|M|D1+E|Anterior_2014|2
31|M|LVA |2025         |1
31|V|A   |2014         |2
31|V|A   |2015         |3
31|V|A   |2016         |8
31|V|A   |2017         |11
31|V|A   |2018         |24
31|V|A   |2019         |34
31|V|A   |2020         |37
31|V|A   |2021         |29
31|V|A   |2022         |30
31|V|A   |2023         |44
31|V|A   |2024         |51
31|V|A   |2025         |84
31|V|A   |2026         |3
31|V|A   |Anterior_2014|3813
31|V|A1  |2014         |52
31|V|A1  |2015         |43
31|V|A1  |2016         |45
31|V|A1  |2017         |45
31|V|A1  |2018         |82
31|V|A1  |2019         |92
31|V|A1  |2020         |108
31|V|A1  |2021         |132
31|V|A1  |2022         |86
31|V|A1  |2023         |108
31|V|A1  |2024         |128
31|V|A1  |2025         |146
31|V|A1  |2026         |11
31|V|A1  |Anterior_2014|5744
31|V|A2  |2015         |1
31|V|A2  |2016         |11
31|V|A2  |2017         |16
31|V|A2  |2018         |28
31|V|A2  |2019         |33
31|V|A2  |2020         |36
31|V|A2  |2021         |44
31|V|A2  |2022         |33
31|V|A2  |2023         |55
31|V|A2  |2024         |69
31|V|A2  |2025         |62
31|V|A2  |2026         |3
31|V|A2  |Anterior_2014|3999
31|V|AM  |2014         |241
31|V|AM  |2015         |207
31|V|AM  |2016         |224
31|V|AM  |2017         |190
31|V|AM  |2018         |250
31|V|AM  |2019         |302
31|V|AM  |2020         |330
31|V|AM  |2021         |385
31|V|AM  |2022         |259
31|V|AM  |2023         |283
31|V|AM  |2024         |373
31|V|AM  |2025         |336
31|V|AM  |2026         |20
31|V|AM  |Anterior_2014|58160
31|V|B   |2014         |2517
31|V|B   |2015         |2208
31|V|B   |2016         |2739
31|V|B   |2017         |2161
31|V|B   |2018         |3407
31|V|B   |2019         |3613
31|V|B   |2020         |2621
31|V|B   |2021         |4023
31|V|B   |2022         |3602
31|V|B   |2023         |4105
31|V|B   |2024         |4190
31|V|B   |2025         |4702
31|V|B   |2026         |290
31|V|B   |Anterior_2014|116329
31|V|B+E |2014         |3
31|V|B+E |2015         |5
31|V|B+E |2016         |4
31|V|B+E |2017         |16
31|V|B+E |2018         |15
31|V|B+E |2019         |28
31|V|B+E |2020         |34
31|V|B+E |2021         |24
31|V|B+E |2022         |45
31|V|B+E |2023         |59
31|V|B+E |2024         |47
31|V|B+E |2025         |35
31|V|B+E |2026         |3
31|V|B+E |Anterior_2014|887
31|V|C   |2014         |1
31|V|C   |2016         |1
31|V|C   |2020         |1
31|V|C   |2021         |1
31|V|C   |2022         |3
31|V|C   |2023         |3
31|V|C   |2024         |3
31|V|C   |2025         |5
31|V|C   |Anterior_2014|153
31|V|C+E |2020         |1
31|V|C+E |2022         |1
31|V|C+E |2023         |1
31|V|C+E |2025         |1
31|V|C+E |Anterior_2014|52
31|V|C1  |2016         |2
31|V|C1  |2018         |1
31|V|C1  |2020         |4
31|V|C1  |2021         |1
31|V|C1  |2022         |2
31|V|C1  |2023         |2
31|V|C1  |2025         |3
31|V|C1  |Anterior_2014|175
31|V|C1+E|2020         |2
31|V|C1+E|2021         |1
31|V|C1+E|2022         |2
31|V|C1+E|2023         |1
31|V|C1+E|2024         |2
31|V|C1+E|2025         |4
31|V|C1+E|2026         |1
31|V|C1+E|Anterior_2014|43
31|V|D   |2014         |1
31|V|D   |2020         |2
31|V|D   |2023         |2
31|V|D   |2025         |1
31|V|D   |Anterior_2014|21
31|V|D+E |2020         |1
31|V|D+E |2025         |3
31|V|D+E |Anterior_2014|8
31|V|D1  |2018         |1
31|V|D1  |2021         |1
31|V|D1  |2024         |1
31|V|D1  |2026         |1
31|V|D1  |Anterior_2014|16
31|V|D1+E|2020         |3
31|V|D1+E|2021         |1
31|V|D1+E|2022         |2
31|V|D1+E|2023         |2
31|V|D1+E|Anterior_2014|11
31|V|LVA |2019         |1
31|V|LVA |2023         |2
31|V|LVA |2024         |6
31|V|LVA |2025         |2
31|V|LVA |Anterior_2014|1
32|M|A   |2015         |4
32|M|A   |2016         |3
32|M|A   |2017         |1
32|M|A   |2018         |1
32|M|A   |2019         |2
32|M|A   |2020         |2
32|M|A   |2021         |3
32|M|A   |2023         |6
32|M|A   |2024         |6
32|M|A   |2025         |10
32|M|A   |Anterior_2014|43
32|M|A1  |2014         |7
32|M|A1  |2015         |3
32|M|A1  |2016         |7
32|M|A1  |2017         |6
32|M|A1  |2018         |7
32|M|A1  |2019         |14
32|M|A1  |2020         |3
32|M|A1  |2021         |6
32|M|A1  |2022         |7
32|M|A1  |2023         |15
32|M|A1  |2024         |11
32|M|A1  |2025         |22
32|M|A1  |2026         |2
32|M|A1  |Anterior_2014|203
32|M|A2  |2015         |3
32|M|A2  |2016         |5
32|M|A2  |2017         |3
32|M|A2  |2018         |1
